event_id,event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,country_name,admin_division_name,longitude,latitude,state_normalized,district,district_state,district_state_code,district_code,district_lgd,state_lgd,rainfall_7d,rainfall_48h,rainfall_24h,average_humidity_24h,soil_moisture,landslide
5343,2013-08-17 23:00:00,landslide,continuous_rain,medium,unknown,India,Assam,93.4341,24.7625,Assam,Noney,Manipur,14.0,771.0,714.0,14.0,82.4,23.1,7.9,94.75,0.415,1
1127,2009-08-27 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.123,25.1718,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,115.8,13.2,9.1,88.58,0.474,1
6015,2014-05-08 00:00:00,mudslide,rain,medium,above_road,India,Arunachal Pradesh,96.174,27.9032,Arunachal Pradesh,Lohit,Arunachal Pradesh,12.0,259.0,234.0,12.0,37.7,28.7,27.8,82.38,0.503,1
NEG_0147,2013-10-13 19:30:00,,,,,,,93.69866112660544,24.73582379138734,,Kangpokpi,,,,,,36.2,0.0,0.0,81.29,0.381,0
NEG_0034,2007-07-30 00:00:00,,,,,,,94.10299341745528,23.87174603199583,,Chandel,,,,,,82.9,20.6,8.1,89.17,0.492,0
5429,2013-09-01 18:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.2426,27.3425,Sikkim,Gyalshing,Sikkim,11.0,242.0,228.0,11.0,109.2,18.7,10.9,95.0,0.43,1
585,2008-06-14 00:00:00,landslide,rain,large,unknown,India,Arunāchal Pradesh,93.6287,27.0998,Arunachal Pradesh,Papum Pare,Arunachal Pradesh,12.0,248.0,237.0,12.0,85.2,25.8,15.9,90.25,0.512,1
9169,2016-06-12 00:00:00,landslide,continuous_rain,unknown,above_road,India,Nagaland,94.2442,26.1677,Nagaland,Wokha,Nagaland,13.0,264.0,250.0,13.0,103.7,63.5,8.3,84.88,0.473,1
7267,2015-07-22 00:00:00,landslide,continuous_rain,small,above_road,India,Manipur,94.0926,25.3908,Manipur,Senapati,Manipur,14.0,272.0,257.0,14.0,178.5,66.8,31.1,96.71,0.481,1
3927,2011-08-16 08:00:00,landslide,downpour,medium,unknown,India,Meghālaya,90.2167,25.5144,Meghalaya,West Garo Hills,Meghalaya,17.0,293.0,278.0,17.0,151.1,21.4,10.5,90.58,0.462,1
7388,2015-08-01 00:00:00,landslide,continuous_rain,medium,unknown,India,Manipur,94.0984,24.416,Manipur,Chandel,Manipur,14.0,280.0,253.0,14.0,382.3,219.5,132.7,99.92,0.457,1
NEG_0116,2011-05-24 00:00:00,,,,,,,91.99603553467124,26.109549859718985,,Kamrup Metro,,,,,,105.2,12.9,0.4,89.83,0.473,0
NEG_0110,2010-10-09 00:00:00,,,,,,,91.43616450927912,25.9048463815347,,Kamrup,,,,,,228.9,184.8,153.7,94.92,0.487,0
NEG_0344,2010-08-14 00:00:00,,,,,,,94.4746915357764,26.16417985045842,,Zunheboto,,,,,,50.9,28.2,16.2,92.54,0.496,0
7956,2015-09-05 00:00:00,landslide,unknown,medium,above_road,India,Meghalaya,91.8695,26.048,Meghalaya,Ri Bhoi,Meghalaya,17.0,297.0,276.0,17.0,502.8,96.7,42.4,92.62,0.487,1
2182,2010-07-31 09:00:00,landslide,rain,medium,unknown,India,Manipur,93.8443,24.9356,Manipur,Imphal West,Manipur,14.0,277.0,256.0,14.0,78.0,42.2,3.7,90.21,0.47,1
3637,2011-06-21 00:00:00,landslide,rain,medium,deforested_slope,India,Nāgāland,94.2341227,25.51614662,Nagaland,Phek,Nagaland,13.0,266.0,248.0,13.0,118.2,35.7,20.8,90.17,0.472,1
NEG_0210,2015-08-19 00:00:00,,,,,,,94.82522413638031,26.65290465165599,,Mon,,,,,,77.2,51.2,47.5,90.12,0.46,0
NEG_0056,2015-08-02 00:00:00,,,,,,,93.0572088594076,25.056227491174266,,Dima Hasao,,,,,,112.2,77.2,7.5,93.29,0.447,0
NEG_0131,2016-06-12 23:00:00,,,,,,,91.88947906759876,26.068186617606557,,Kamrup Metro,,,,,,81.3,24.8,6.3,83.17,0.504,0
8900,2016-07-07 00:00:00,landslide,monsoon,large,above_road,India,Manipur,94.3136,25.0118,Manipur,Ukhrul,Manipur,14.0,279.0,260.0,14.0,160.1,22.1,5.3,88.0,0.421,1
NEG_0220,2012-06-14 04:00:00,,,,,,,93.42428754904434,24.62202659659333,,Noney,,,,,,36.2,10.1,5.6,90.25,0.416,0
NEG_0044,2015-09-06 15:00:00,,,,,,,95.53569517004132,28.75407748624682,,Dibang Valley,,,,,,194.8,21.3,14.5,94.29,0.427,0
5122,2013-07-17 00:00:00,mudslide,rain,medium,unknown,India,Nāgāland,93.9413,25.7658,Nagaland,Chumoukedima,Nagaland,13.0,818.0,758.0,13.0,151.9,87.8,75.8,89.17,0.441,1
NEG_0300,2014-09-23 03:00:00,,,,,,,94.81376534747264,26.02117819078533,,Tuensang,,,,,,82.5,20.7,7.1,89.75,0.5,0
NEG_0216,2016-04-19 00:00:00,,,,,,,88.48197395907106,27.12868145550283,,Namchi,,,,,,9.1,7.5,5.1,87.04,0.372,0
2249,2010-08-14 00:00:00,landslide,downpour,medium,unknown,India,Nāgāland,94.803,26.0814,Nagaland,Tuensang,Nagaland,13.0,267.0,249.0,13.0,53.5,20.7,12.4,89.96,0.51,1
7590,2015-08-19 00:00:00,landslide,rain,small,unknown,India,Meghalaya,92.3807,25.1416,Meghalaya,East Jaintia Hills,Meghalaya,17.0,714.0,657.0,17.0,185.5,92.7,56.7,98.0,0.47,1
148,2007-07-30 00:00:00,landslide,downpour,medium,unknown,India,Mizoram,92.967,22.479,Mizoram,Siaha,Mizoram,15.0,288.0,267.0,15.0,57.2,3.5,1.3,87.21,0.4,1
NEG_0163,2016-07-10 00:00:00,,,,,,,94.1305257846819,25.615649462373653,,Kohima,,,,,,91.3,3.4,2.5,85.58,0.447,0
NEG_0082,2016-07-20 00:00:00,,,,,,,88.88140902690192,27.33036593243181,,Gangtok,,,,,,171.2,33.1,20.7,99.08,0.429,0
NEG_0109,2010-03-27 20:00:00,,,,,,,91.680339263934,26.241441655136494,,Kamrup,,,,,,3.2,3.2,2.2,70.67,0.279,0
NEG_0021,2010-08-15 23:00:00,,,,,,,92.86458745508028,27.19029382582536,,Bichom,,,,,,143.7,81.0,39.7,96.42,0.425,0
285,2007-09-29 00:00:00,landslide,rain,medium,unknown,India,Mizoram,92.6921,24.1293,Mizoram,Kolasib,Mizoram,15.0,282.0,263.0,15.0,27.3,16.1,5.5,90.04,0.397,1
9122,2016-07-20 00:00:00,landslide,rain,medium,unknown,India,Assam,91.802,26.1966,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,144.3,29.3,13.0,92.62,0.476,1
NEG_0219,2013-05-11 00:00:00,,,,,,,93.46855169802272,24.757034331065014,,Noney,,,,,,479.4,142.5,89.5,98.79,0.429,0
130,2007-07-19 00:00:00,landslide,rain,medium,unknown,India,Assam,91.7986,26.1699,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,158.8,26.2,10.1,89.88,0.483,1
1857,2010-05-11 09:00:00,landslide,downpour,medium,unknown,India,Meghālaya,92.2897,25.3433,Meghalaya,East Jaintia Hills,Meghalaya,17.0,714.0,657.0,17.0,134.2,114.8,73.4,95.38,0.506,1
9405,2016-04-19 00:00:00,landslide,continuous_rain,medium,unknown,India,Nagaland,95.0243,26.7223,Nagaland,Mon,Nagaland,13.0,261.0,247.0,13.0,83.0,25.7,22.9,92.42,0.484,1
3831,2011-07-22 00:00:00,landslide,downpour,medium,unknown,India,Manipur,93.948,24.7992,Manipur,Imphal East,Manipur,14.0,278.0,255.0,14.0,123.1,35.4,11.5,93.33,0.488,1
NEG_0255,2014-05-08 00:00:00,,,,,,,94.07825706655372,25.345596246556433,,Senapati,,,,,,50.5,11.4,7.3,88.58,0.486,0
NEG_0042,2012-09-19 00:00:00,,,,,,,93.7518334026932,25.708986051406455,,Chumoukedima,,,,,,91.0,15.7,2.2,84.62,0.473,0
1929,2010-05-31 23:00:00,landslide,downpour,medium,unknown,India,Sikkim,88.6428,27.3543,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,127.2,12.3,5.1,85.83,0.402,1
2570,2010-10-08 00:00:00,landslide,downpour,medium,unknown,India,Manipur,93.9128,24.837,Manipur,Imphal West,Manipur,14.0,277.0,256.0,14.0,48.3,41.1,22.5,95.83,0.511,1
NEG_0341,2013-05-11 09:00:00,,,,,,,94.3919013363764,26.05371251150698,,Zunheboto,,,,,,132.6,33.2,21.6,91.12,0.496,0
NEG_0301,2012-06-25 18:00:00,,,,,,,94.58516053865246,26.231963619454515,,Tuensang,,,,,,198.7,30.9,12.9,90.83,0.433,0
NEG_0139,2013-02-18 00:00:00,,,,,,,91.93593285900646,26.187681256080445,,Kamrup Metro,,,,,,13.6,13.6,11.1,92.04,0.415,0
NEG_0330,2015-06-16 00:00:00,,,,,,,91.27974255288922,25.619806363418828,,West Khasi Hills,,,,,,325.1,29.9,13.9,93.38,0.484,0
NEG_0159,2011-06-21 00:00:00,,,,,,,94.10772376627948,25.70261766309623,,Kohima,,,,,,157.3,27.5,10.2,87.33,0.497,0
4860,2013-05-11 00:00:00,landslide,rain,medium,unknown,India,Assam,91.6906,26.1016,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,46.7,10.2,7.4,86.0,0.442,1
NEG_0221,2015-08-28 01:45:00,,,,,,,93.23131392545878,24.67194651490026,,Noney,,,,,,148.5,44.8,24.5,93.08,0.417,0
NEG_0217,2016-07-07 00:00:00,,,,,,,88.31140973535814,27.24024160898626,,Namchi,,,,,,260.4,70.4,26.6,96.96,0.419,0
2243,2010-08-13 00:00:00,landslide,downpour,medium,mine,India,Nāgāland,94.04619681,25.70223725,Nagaland,Kohima,Nagaland,13.0,270.0,245.0,13.0,87.6,44.6,21.9,88.71,0.464,1
NEG_0130,2014-09-23 03:00:00,,,,,,,92.07314676923954,26.07381678527916,,Kamrup Metro,,,,,,200.2,70.8,33.9,97.08,0.463,0
NEG_0165,2016-05-18 08:00:00,,,,,,,94.07333214352226,25.566461099364933,,Kohima,,,,,,89.2,10.1,8.1,85.38,0.493,0
4424,2012-06-20 00:00:00,landslide,downpour,medium,unknown,India,Assam,91.7351,26.149,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,109.2,44.3,30.8,87.67,0.443,1
NEG_0129,2014-10-01 11:00:00,,,,,,,92.02858529313,26.150931246635928,,Kamrup Metro,,,,,,29.1,5.5,0.5,83.08,0.475,0
NEG_0215,2010-06-03 00:00:00,,,,,,,88.31470603442803,27.13770049148456,,Namchi,,,,,,74.4,33.6,21.1,90.21,0.42,0
5421,2013-08-30 00:00:00,mudslide,unknown,medium,unknown,India,Nāgāland,94.9731,26.4205,Nagaland,Mon,Nagaland,13.0,261.0,247.0,13.0,110.3,20.3,5.3,82.96,0.446,1
78,2007-05-23 00:00:00,landslide,rain,medium,unknown,India,Sikkim,88.6069,27.3383,Sikkim,Gangtok,Sikkim,11.0,244.0,225.0,11.0,73.3,18.6,11.3,90.58,0.436,1
4861,2013-05-12 00:00:00,mudslide,rain,medium,unknown,India,Assam,93.4946,24.9926,Assam,Tamenglong,Manipur,14.0,273.0,258.0,14.0,562.3,161.7,70.0,98.79,0.429,1
NEG_0114,2011-07-06 00:00:00,,,,,,,91.8192860597564,26.12358816676286,,Kamrup Metro,,,,,,237.5,106.6,45.8,91.17,0.446,0
7933,2015-09-01 00:00:00,rock_fall,rain,medium,unknown,India,Assam,91.6739,26.1868,Assam,Kamrup,Assam,18.0,321.0,291.0,18.0,216.0,96.7,86.9,96.58,0.449,1
9219,2016-07-26 23:00:00,landslide,downpour,medium,retaining_wall,India,Nagaland,94.5282,26.0101,Nagaland,Zunheboto,Nagaland,13.0,263.0,251.0,13.0,122.5,78.9,31.8,93.25,0.436,1
6107,2014-06-26 23:00:00,landslide,continuous_rain,small,unknown,India,Assam,91.7896,26.1844,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,222.3,8.8,3.7,87.46,0.483,1
NEG_0040,2007-09-08 00:00:00,,,,,,,93.58907354508575,25.73854121875132,,Chumoukedima,,,,,,136.1,74.7,21.4,94.21,0.47,0
NEG_0068,2015-08-01 00:00:00,,,,,,,92.95365859245676,27.842455469418333,,East Kameng,,,,,,38.6,22.1,16.3,88.83,0.43,0
NEG_0146,2013-08-16 00:00:00,,,,,,,91.65249274497542,26.065958910977045,,Kamrup Metro,,,,,,120.6,16.9,9.5,87.04,0.472,0
6289,2014-09-22 00:00:00,landslide,rain,small,unknown,India,Assam,91.6849,26.1001,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,141.0,103.7,29.6,92.62,0.472,1
4384,2012-06-03 00:00:00,landslide,downpour,medium,unknown,India,Assam,93.0123,25.1775,Assam,Dima Hasao,Assam,18.0,315.0,299.0,18.0,148.7,92.4,9.0,92.88,0.499,1
NEG_0316,2011-07-01 00:00:00,,,,,,,94.66251718844362,29.310451646840946,,Upper Siang,,,,,,123.8,92.7,53.2,97.25,0.429,0
7276,2015-07-25 09:00:00,landslide,continuous_rain,medium,natural_slope,India,Assam,91.8717,26.1062,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,316.5,92.7,19.0,92.25,0.48,1
NEG_0318,2013-05-11 00:00:00,,,,,,,90.03551715327053,25.26745799219892,,West Garo Hills,,,,,,124.3,33.7,26.8,87.38,0.413,0
6286,2014-09-22 00:00:00,landslide,rain,small,unknown,India,Assam,91.7082,26.1044,Assam,Kamrup Metro,Assam,18.0,322.0,618.0,18.0,141.0,103.7,29.6,92.62,0.472,1
NEG_0027,2010-08-19 00:00:00,,,,,,,93.32273094457986,23.135098120595668,,Champhai,,,,,,80.4,4.0,1.1,90.79,0.404,0
1996,2010-06-17 19:30:00,landslide,downpour,medium,unknown,India,Nāgāland,94.8833,26.4333,Nagaland,Longleng,Nagaland,13.0,268.0,615.0,13.0,103.2,23.2,9.2,85.96,0.492,1
NEG_0113,2011-08-13 08:00:00,,,,,,,92.04238526363048,26.08689512801726,,Kamrup Metro,,,,,,152.4,21.4,14.5,83.0,0.52,0
6786,2015-02-19 23:00:00,landslide,mining,medium,mine,India,Assam,92.562,24.6108,Assam,Hailakandi,Assam,18.0,318.0,289.0,18.0,1.9,0.0,0.0,63.25,0.129,1
9334,2016-05-18 08:00:00,landslide,continuous_rain,unknown,unknown,India,Assam,92.7264,24.5204,Assam,Hailakandi,Assam,18.0,318.0,289.0,18.0,81.8,28.5,23.0,85.88,0.423,1
NEG_0121,2007-07-27 00:00:00,,,,,,,92.051736228047,26.0851333105531,,Kamrup Metro,,,,,,308.2,118.8,60.9,96.21,0.505,0
8684,2016-07-07 00:00:00,landslide,continuous_rain,medium,retaining_wall,India,Assam,91.3681,25.9611,Assam,Kamrup,Assam,18.0,321.0,291.0,18.0,390.3,144.7,73.2,92.25,0.473,1
NEG_0269,2016-07-28 23:00:00,,,,,,,90.4873022703662,25.437383383104823,,South Garo Hills,,,,,,91.4,7.3,2.3,87.29,0.479,0
2424,2010-09-13 00:00:00,landslide,downpour,medium,unknown,India,Mizoram,92.9296,23.591,Mizoram,Aizawl,Mizoram,15.0,283.0,261.0,15.0,61.5,18.8,6.5,93.83,0.421,1
258,2007-09-11 00:00:00,landslide,rain,medium,unknown,India,Manipur,94.0564,24.4279,Manipur,Chandel,Manipur,14.0,280.0,253.0,14.0,130.6,4.9,1.9,90.0,0.434,1
4757,2013-02-18 00:00:00,landslide,rain,medium,unknown,India,Arunāchal Pradesh,95.1645,28.1193,Arunachal Pradesh,Siang,Arunachal Pradesh,12.0,764.0,679.0,12.0,11.3,11.3,11.2,82.04,0.398,1
2425,2010-09-13 00:00:00,landslide,downpour,medium,unknown,India,Mizoram,93.0748,23.3439,Mizoram,Khawzawl,Mizoram,15.0,795.0,728.0,15.0,45.0,19.7,7.4,93.83,0.429,1
NEG_0090,2010-09-16 00:00:00,,,,,,,88.71653953147418,27.35374667391867,,Gangtok,,,,,,146.9,42.4,17.1,92.38,0.432,0
3881,2011-08-05 00:00:00,landslide,downpour,medium,unknown,India,Arunāchal Pradesh,93.6885,27.1034,Arunachal Pradesh,Papum Pare,Arunachal Pradesh,12.0,248.0,237.0,12.0,57.7,39.7,23.8,94.29,0.43,1
